TEMP,pvdd,Cqload,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,delay_nodea,delay_nodeb
70.83481148162652,0.9664447956869564,1.2748222972630103,4.431679631444717e-08,2.5003072830343517e-07,8.565059507099278e-10,8.804421114076006e-10,8.687182937570715e-10,6.830068444992794e-10,1.4350997772284288e-08,6.234510335105479e+18,8.541224067495455e-10,9.334686182568442e-10,9.221897937557299e-10,6.645854657148688e-10,1.3755437105902852e-08,2.889527823471829e+18,-4.91998403e-10,-4.93811278e-10
111.45565077962678,1.0408959712319843,3.922455381383908,4.641665715338137e-08,2.619860569498349e-07,9.64126241883471e-10,9.592760635668159e-10,9.166963377620651e-10,6.172103837390239e-10,1.4359676449521614e-08,6.295581488428462e+18,9.714007133966022e-10,9.14380765375797e-10,9.253915819222879e-10,6.598462848009492e-10,1.3887809486818724e-08,2.76144344812132e+18,-4.8730052e-10,-4.8936089e-10
3.7484915059975776,1.06399763940111,2.3211746759716685,4.5760811720260144e-08,2.522176164761484e-07,9.359348364151586e-10,9.274064663723873e-10,9.591680777105264e-10,6.355723903240033e-10,1.4008907393819684e-08,6.283411909562984e+18,9.492351691784458e-10,9.114066935403939e-10,9.183858876195667e-10,6.519860677500003e-10,1.4562338130348428e-08,2.807713232806504e+18,-4.89988825e-10,-4.919250039999999e-10
-16.62357659535185,0.953073209044319,4.604881106698988,4.9225944274932e-08,2.551461526518257e-07,8.775199012572704e-10,9.48544736419174e-10,8.831359265086167e-10,6.557070932692752e-10,1.5043740279234412e-08,6.51071375094046e+18,9.162868300125676e-10,9.586496270396447e-10,9.723666364134538e-10,6.707587415960396e-10,1.4532968551968977e-08,2.801133402682926e+18,-4.8346221e-10,-4.860080199999999e-10
36.58907325164675,0.9644225405377664,0.4614745176339783,4.2099316407604966e-08,2.5606760258993476e-07,8.811139696988842e-10,9.084272253479207e-10,9.152477034151967e-10,6.658285658654877e-10,1.427946350581685e-08,6.358156524531803e+18,9.084861825796507e-10,9.345944545547414e-10,9.253775894239767e-10,6.423919515896746e-10,1.4554587563320811e-08,2.8173896568245944e+18,-4.94293703e-10,-4.958021185e-10
108.39285055387384,0.974594064053899,4.17955640687657,4.7719181915482725e-08,2.5048921692737585e-07,9.204436719829087e-10,9.559082109859986e-10,8.80258134310443e-10,6.37981644233769e-10,1.3448540062980873e-08,6.707370944576404e+18,9.107469218638737e-10,9.114746926726156e-10,8.787409276642783e-10,5.951008280298979e-10,1.4742411273889716e-08,2.694964373026547e+18,-4.852974200000001e-10,-4.87614325e-10
-40.20919409264338,1.028512539031132,4.750797796624971,5.0989226558830483e-08,2.4328382348210144e-07,8.500243300520363e-10,9.131044552645151e-10,9.218014345622224e-10,6.309850755938423e-10,1.4334046882227346e-08,7.090460473827705e+18,9.082493760226025e-10,9.291255461535496e-10,9.317905480637316e-10,6.72923905107363e-10,1.3958214186984002e-08,2.8305684828802324e+18,-4.8199459e-10,-4.84646495e-10
-3.0762521933653773,1.0334022301783026,0.4994839167552374,4.400275316954057e-08,2.638863869489958e-07,9.124612814203044e-10,8.778102704607411e-10,8.836559224304632e-10,6.513532137319932e-10,1.4061995305362854e-08,6.238534828100958e+18,9.474539437611481e-10,9.062274076573263e-10,9.756909722141683e-10,6.354110770435852e-10,1.3451001567412457e-08,2.925460274299669e+18,-4.936589040000001e-10,-4.953346775e-10
-10.46980794445711,0.9297532323370225,2.400396024501234,4.4697535708560426e-08,2.6416516747523843e-07,8.72192911843522e-10,9.290407680802791e-10,8.904276328273872e-10,6.63659789173924e-10,1.4481586000900461e-08,6.587168601810802e+18,8.971389922702415e-10,9.489751452274132e-10,8.999219791334744e-10,6.315804541151422e-10,1.3616381850551772e-08,2.7090101921421696e+18,-4.900659149999999e-10,-4.920139905e-10
-42.05759927867331,0.9462435039128276,0.8581879951052599,4.904860196428451e-08,2.5566393740426213e-07,8.738799098666871e-10,8.77738159222632e-10,8.842082386476806e-10,6.638874528065606e-10,1.4182626260121651e-08,6.712589504701978e+18,9.245116610221098e-10,9.126217545727711e-10,8.577926537314434e-10,6.509636939388188e-10,1.3792152088642717e-08,2.79768185542786e+18,-4.9039778e-10,-4.927723105e-10
35.2395667197506,0.9121198650333948,0.5220605681043523,4.828995331491298e-08,2.487135851871407e-07,9.094272287594053e-10,9.575755668362342e-10,9.19614253355552e-10,7.037090174471329e-10,1.3613950590435694e-08,6.308891166755985e+18,9.445119302083432e-10,9.184044831556171e-10,9.637269874804788e-10,6.420641786939397e-10,1.3363429451767962e-08,2.892223693419543e+18,-4.912223045e-10,-4.935243815e-10
64.273906336495,0.9928224777627448,1.0656914236366977,4.578647713015028e-08,2.500255487569243e-07,8.929871508036907e-10,9.187522929266277e-10,8.723673705661192e-10,6.34122912359657e-10,1.3540335060726188e-08,6.030266675762719e+18,9.060352040698835e-10,8.698434413922417e-10,9.385423114009736e-10,6.106384413352514e-10,1.4306291178302951e-08,2.766027812609795e+18,-4.916918035e-10,-4.936452905e-10
-41.82949715885611,1.049092870726521,1.1923173418487665,4.852331002095538e-08,2.4498932490945505e-07,9.065758869215936e-10,8.708241669136077e-10,9.174725112669231e-10,6.641348127736393e-10,1.4043903432325984e-08,6.628402487347576e+18,9.349531864723986e-10,9.309117349122955e-10,9.196598600194307e-10,6.7642805258199e-10,1.4347139569880889e-08,2.6778393690444667e+18,-4.90341305e-10,-4.92567188e-10
-48.83404010189801,0.9312376591668808,0.4904914800181026,4.471182027644202e-08,2.6655088040884076e-07,9.132364789761615e-10,8.855135770171842e-10,9.089844666642263e-10,6.3863337867336e-10,1.3599416664831052e-08,6.534858554920739e+18,9.0989847484486e-10,9.100415160331239e-10,8.842539687014491e-10,6.283842624754438e-10,1.2990812175723528e-08,2.839597526973241e+18,-4.93059203e-10,-4.948905204999999e-10
38.00157036572533,1.0547130000040137,0.8344060901871074,4.532666253767272e-08,2.59739579619216e-07,9.092739009807191e-10,8.758520761170372e-10,9.185022366812351e-10,6.651009349758172e-10,1.4129271214690388e-08,6.418722538489321e+18,9.284987359290307e-10,8.554530576676952e-10,9.338547650986856e-10,6.495639703204961e-10,1.4312965551500632e-08,2.8623388699219686e+18,-4.925852845000001e-10,-4.94416876e-10
23.68032936062407,0.9856750337083048,2.979353403997152,4.7936444063404224e-08,2.528026674717363e-07,8.873268280752658e-10,8.979408935563232e-10,8.865562508981199e-10,6.653541829611404e-10,1.4377941389430156e-08,6.90517651784727e+18,9.380806219070903e-10,9.248503672477767e-10,8.807543127892817e-10,6.213491261022774e-10,1.434756827960138e-08,2.9169524651925176e+18,-4.87323815e-10,-4.8961338e-10
65.64940337212907,1.042045483742116,3.437325958899505,4.731014773512392e-08,2.490239056936179e-07,9.2646125202258e-10,9.220014406435991e-10,8.839037539257215e-10,6.420331910433307e-10,1.4279867923212189e-08,6.511260879620194e+18,9.60710106927499e-10,9.065584835492725e-10,9.004236298893501e-10,6.488439054580471e-10,1.4167970358179213e-08,2.8710995185002844e+18,-4.87144295e-10,-4.89308205e-10
7.567857625354946,1.0103749405547406,3.653407048766292,5.109456565846651e-08,2.507132837069597e-07,8.431719252039088e-10,8.741993479546054e-10,9.033457335252739e-10,6.700177370549812e-10,1.3723343558490451e-08,6.334245079077021e+18,8.944247655508035e-10,8.749611878351787e-10,8.928943787541917e-10,6.758573609797066e-10,1.4037462718228126e-08,2.825281211548296e+18,-4.8412702e-10,-4.86798415e-10
117.84056133083368,0.9104279153118092,4.486476664857329,4.7377262971236385e-08,2.4751924688072543e-07,8.860747574420472e-10,9.113365374865003e-10,8.713683929554071e-10,6.652255637150306e-10,1.3770103177742924e-08,6.876046807993413e+18,9.547888658074807e-10,9.141654373515621e-10,9.271833341972631e-10,6.357359765001066e-10,1.4627853742687809e-08,2.9112862194674406e+18,-4.844891200000001e-10,-4.8686641e-10
-16.55487331740622,1.042840968142277,2.429132482581664,4.576330050067538e-08,2.5652758003948676e-07,9.117061924042307e-10,9.445999683475666e-10,8.583359016494214e-10,6.419806180811416e-10,1.3383008061517992e-08,6.392924041436138e+18,8.929040450486378e-10,9.074640564868607e-10,8.817439016270675e-10,6.591423706283127e-10,1.3825395930003929e-08,2.689247208381055e+18,-4.8981211e-10,-4.917681815e-10
3.9484434688025294,0.9581681663379172,4.009396631513357,4.8469855015336623e-08,2.6632267400582756e-07,8.894024733852769e-10,8.78052120151352e-10,8.892385307538765e-10,6.580265424894182e-10,1.3894640932252225e-08,6.471206931252018e+18,9.17121926611364e-10,8.971697612146844e-10,9.179271100622435e-10,6.397758484989602e-10,1.402422930370236e-08,2.71339760261564e+18,-4.854041149999999e-10,-4.87819405e-10
109.52522649669233,0.919350988512924,2.8535403887995,4.24705402699475e-08,2.51177982469152e-07,8.957008917791322e-10,8.726543305303013e-10,9.17821685185922e-10,6.636538930206802e-10,1.3992708186457725e-08,6.618450362448251e+18,9.231386723160183e-10,9.211034370689927e-10,9.087537891581295e-10,6.479108310956872e-10,1.4545291784137938e-08,2.7546019932371016e+18,-4.905793115e-10,-4.92286112e-10
-26.09110957882581,0.9895122655117894,1.237847534196689,5.026736745236679e-08,2.440613667269841e-07,9.585388018364155e-10,9.62381518524493e-10,9.210391605731227e-10,6.476623521151333e-10,1.4192602365531936e-08,6.845536324343337e+18,9.389694526949163e-10,9.339802247080623e-10,9.33664297575728e-10,6.614954146733968e-10,1.4799537665881496e-08,2.732956552316347e+18,-4.8909601e-10,-4.916047755e-10
73.57070669308797,1.0554292287839644,0.2026740066254619,4.7558986200765435e-08,2.534229396551521e-07,9.101374995624287e-10,9.242189857790371e-10,8.762334953560764e-10,6.13213350781717e-10,1.4838432898529682e-08,6.52277973432667e+18,9.280132795909647e-10,8.952332908162767e-10,8.830203291852551e-10,6.698007099188571e-10,1.4039367290625746e-08,2.924577258136532e+18,-4.928479915000001e-10,-4.94879103e-10
93.46184642790512,1.077667644981954,0.2878028171671986,4.6766743187677956e-08,2.657368160041101e-07,9.052242083424568e-10,9.271397316613832e-10,8.719420414287653e-10,6.373410346588937e-10,1.4479548603789332e-08,6.624307457761818e+18,9.665730125000592e-10,9.149692390488155e-10,9.189200338729525e-10,6.286503675655989e-10,1.4179697436165451e-08,2.955810027311465e+18,-4.930509755e-10,-4.949885795e-10
-39.55685292530155,0.9820765332272482,1.549419772175841,4.458025379201525e-08,2.6395526705420267e-07,9.432986261582227e-10,9.372675395695427e-10,9.275935200276003e-10,6.345986132216315e-10,1.376477429211218e-08,6.445096448713927e+18,9.502071693156526e-10,9.403798508682296e-10,8.56228783342225e-10,6.588357305377777e-10,1.4100641711137112e-08,2.7671791703916774e+18,-4.916084104999999e-10,-4.93450408e-10
70.88281141649733,0.9093582339145222,2.757231699073646,4.9780230155554894e-08,2.550357115919973e-07,8.469588154656617e-10,9.177830334602731e-10,8.900866195196162e-10,6.192683601330937e-10,1.4572745002052744e-08,6.624090920385106e+18,9.39838095056218e-10,9.517228548481883e-10,9.627424844645084e-10,6.736985856485554e-10,1.4127678663328426e-08,2.8742980125998674e+18,-4.8604388e-10,-4.886851900000001e-10
73.11854597142829,0.9555927545919304,0.0847828809092054,4.97233709043482e-08,2.6703782489242574e-07,9.11124512261704e-10,8.707868763955571e-10,9.169977999311403e-10,6.420258720533425e-10,1.3660139914720972e-08,6.503549774559123e+18,9.441643444093891e-10,9.019776717617319e-10,9.134724299789701e-10,6.248204821922503e-10,1.4317823026643042e-08,2.829952803173796e+18,-4.919976e-10,-4.943365885e-10
114.68852749091968,0.9793771954706106,1.17922737535004,4.9231035448696553e-08,2.496505678075528e-07,8.897406652844657e-10,9.189211047887781e-10,8.579016569731223e-10,6.380305453814265e-10,1.4578997040269257e-08,6.392573305150703e+18,9.116961109659447e-10,9.144767536548212e-10,8.653568177374846e-10,6.382269398074242e-10,1.3387704612748361e-08,2.817860745313971e+18,-4.8975589e-10,-4.92141505e-10
100.45070746428615,0.9282772348370184,2.7305744546508586,5.057621583564043e-08,2.433846793999072e-07,9.270912892314003e-10,8.957678292019335e-10,9.093915388743579e-10,6.091525974952962e-10,1.4142990814738612e-08,6.893079061626016e+18,8.906437902298995e-10,9.310219311748943e-10,8.979345675976574e-10,6.202956649206093e-10,1.4481195768576398e-08,2.7806682365455206e+18,-4.85483585e-10,-4.8820029e-10
66.41620399859494,1.0658741581732598,2.513636864430663,4.589996882696668e-08,2.5173334091372174e-07,8.359407491724643e-10,8.889812978988035e-10,9.008915155451579e-10,6.400056347982935e-10,1.40635108708994e-08,6.400555938378437e+18,8.853551392819577e-10,9.221794480219223e-10,8.654225148393632e-10,6.445499084818296e-10,1.3805295129498525e-08,2.7396364381440097e+18,-4.89648205e-10,-4.91596399e-10
63.58286232966955,0.9155474835355636,4.072644302681805,4.6493974003314577e-08,2.5723404292965395e-07,9.011203711242447e-10,8.721530995648886e-10,8.333745928312157e-10,6.92080716666599e-10,1.4170251384398465e-08,6.39832275117808e+18,9.113946634075823e-10,9.38549248725353e-10,9.610909597873434e-10,6.619291371386206e-10,1.4144887199107465e-08,2.92099773399974e+18,-4.86196005e-10,-4.88428805e-10
39.60351120926552,0.9870257301349056,3.160912420116726,4.793067184106281e-08,2.6556214021929306e-07,8.962559177903702e-10,9.435670664872802e-10,8.812229132769756e-10,6.303752570319285e-10,1.3836679590476925e-08,6.461605928155488e+18,8.932744901751047e-10,9.603102398185786e-10,9.375940897885911e-10,6.594803507340643e-10,1.4125802075280376e-08,2.787785739774067e+18,-4.872983899999999e-10,-4.89584785e-10
78.16147842473319,0.9004067422316886,0.8499186747492582,4.8080269762193215e-08,2.495841211119167e-07,9.136637130128745e-10,8.974524261704166e-10,9.346468506600406e-10,6.615350827962868e-10,1.3278928351725992e-08,6.406033498153754e+18,9.028010861663263e-10,9.153798160899842e-10,9.038491800498975e-10,6.352393833793442e-10,1.4148687640026841e-08,2.694543081303611e+18,-4.90547014e-10,-4.928747769999999e-10
-37.7422552728572,0.9115185380843964,1.391430548533478,4.511587904546345e-08,2.645711622767199e-07,9.304863205956413e-10,9.075595829677665e-10,8.918181923759436e-10,6.168035136088916e-10,1.4441020892291018e-08,6.440008026984021e+18,9.584214960416622e-10,9.267734817381228e-10,8.808871879523791e-10,6.608712493721561e-10,1.3371381187927412e-08,2.744386417572515e+18,-4.91246483e-10,-4.932242040000001e-10
-23.428716938656184,1.052737038338615,3.761235968517177,4.656115571471469e-08,2.511841028514049e-07,8.864543902130612e-10,9.058437931870387e-10,9.181104960655991e-10,6.789733884166887e-10,1.4114077753824662e-08,6.368161788730247e+18,8.84295932523727e-10,9.031228579767287e-10,9.010288888363287e-10,6.490476688013482e-10,1.3871411067047392e-08,2.7655994658943493e+18,-4.8723588e-10,-4.89303805e-10
56.55353149778058,0.929614915338136,4.151860551832376,4.697729108277122e-08,2.485636246476579e-07,8.810813439913452e-10,8.681697598770617e-10,8.913622665708805e-10,6.263314219815597e-10,1.4311853067805974e-08,6.514108357223582e+18,8.795620264789243e-10,8.713695318385263e-10,8.913847666824397e-10,6.596227188951173e-10,1.4394572644880536e-08,2.695072328493084e+18,-4.855486e-10,-4.878338750000001e-10
35.29442232897087,0.910496207537656,1.8625902626342912,4.6987138258190975e-08,2.5262380600696646e-07,9.541538490369852e-10,9.248609885156035e-10,8.330582318766201e-10,6.42311434033525e-10,1.3647906461873036e-08,6.759707451499034e+18,9.599542731635334e-10,8.899547540366452e-10,8.5707286108713e-10,6.49417724937598e-10,1.4307244205393192e-08,2.7919244314987827e+18,-4.8930929e-10,-4.91552917e-10
-36.057754139109306,1.0850217209216573,2.528941395692114,4.814352707655372e-08,2.5348141270212324e-07,8.862234067285079e-10,9.039456725074828e-10,9.047379435708463e-10,6.616387269177447e-10,1.3368400457984509e-08,6.736330679384013e+18,8.828241970076423e-10,9.032436915272655e-10,9.168535641657995e-10,6.810952327515625e-10,1.3321455796370818e-08,2.761015962482268e+18,-4.88427375e-10,-4.90616425e-10
-48.34915081310198,0.935242067218546,1.7839607815981238,4.735165188086774e-08,2.593496320020963e-07,9.011182760455035e-10,9.098123903188481e-10,8.953468546165384e-10,6.250075037667866e-10,1.452370885852626e-08,6.300328652345497e+18,9.033266484711706e-10,8.954034467829266e-10,9.45291213056163e-10,6.618407824701257e-10,1.3635860528829708e-08,2.7759394257107845e+18,-4.895228899999999e-10,-4.91759594e-10
96.45209917028473,0.925017179182704,2.594009674076834,4.600629255343228e-08,2.459866621344308e-07,8.750588834614471e-10,8.93907739021565e-10,9.040080569791776e-10,6.486415948134688e-10,1.3875009114359362e-08,6.826374256044733e+18,8.834528883775945e-10,8.991418564404401e-10,8.894525331510558e-10,6.501318758398778e-10,1.4587851405173371e-08,2.7012264096962995e+18,-4.8868631e-10,-4.908120215e-10
86.87342959294091,0.9806308132746968,2.39037470185885,4.464735589854221e-08,2.546999702857656e-07,8.727340421210287e-10,8.677248322040532e-10,8.41002933258591e-10,6.795704328209475e-10,1.4559868095449288e-08,6.662555780872487e+18,9.013029393782931e-10,8.85669177585316e-10,9.882350127754987e-10,6.684681588485125e-10,1.4679907645455653e-08,2.866084767951215e+18,-4.90229005e-10,-4.921160125e-10
104.66083112152548,0.9278609208155676,1.7022235930452458,4.993423798603084e-08,2.5112498581526653e-07,9.44998989897523e-10,9.219977823281403e-10,8.760267585556993e-10,6.094811353372449e-10,1.4912387707572707e-08,6.326387309667988e+18,8.595976016346616e-10,8.68973628963452e-10,9.568073023343503e-10,6.685999909019051e-10,1.414636458286853e-08,2.715803997189708e+18,-4.880695200000001e-10,-4.906481085e-10
112.57788630479016,1.0149849308240368,1.6000379922145245,4.8499164487975835e-08,2.773764502536601e-07,9.794058722328755e-10,8.36126312310341e-10,8.499931488112061e-10,6.41836860665981e-10,1.3961808336578624e-08,6.447237935810049e+18,9.10858617087542e-10,9.109948035854338e-10,9.36252985978951e-10,6.518546574671423e-10,1.4209693698902705e-08,2.751117504144116e+18,-4.8979179e-10,-4.920623965e-10
33.7840482180233,1.001427614467116,4.898672849269742,4.763489130951582e-08,2.6914712880459226e-07,8.838675528054838e-10,8.792980065032009e-10,9.49105279122408e-10,6.636274569419964e-10,1.392499048663614e-08,6.639296251612858e+18,8.663547322595245e-10,9.723866427168035e-10,9.188349366149811e-10,6.590860704570254e-10,1.3823680269769286e-08,2.6137357259798856e+18,-4.84957895e-10,-4.8722288e-10
